gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot,R64_picked,R32_picked,S16_picked,E8_picked,F4_picked,NCG_picked
mens,2021-03-14,0,1.0,0.624959735345,0.19229564628499998,0.099747860994,0.023754893032,0.011236928077,0.004054912181,1,1,2483,Oregon,84.6,West,7,24,65.40%,14.40%,6.10%,1.20%,0.50%,0.30%
mens,2021-03-14,0,1.0,0.46070039910300004,0.176837481069,0.08825874693600001,0.040014450833,0.011206616,0.004027219335,1,1,120,Maryland,84.36,East,10,58,44.00%,8.50%,2.90%,0.80%,0.30%,0.10%
mens,2021-03-14,0,1.0,0.5763848916969999,0.17141752491,0.081503852966,0.026171117174999998,0.009612817116,0.003251514433,1,1,164,Rutgers,84.13,Midwest,10,90,41.80%,7.50%,2.20%,0.50%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.579495386776,0.178461222697,0.076485586634,0.021903777080999998,0.006966673857,0.002150767586,1,1,57,Florida,83.04,South,7,120,53.70%,10.30%,4.30%,1.30%,0.50%,0.20%
mens,2021-03-14,1,0.542798693021,0.257641402939,0.120394392413,0.047987400878,0.020930786035,0.005613384067,0.0019444631479999998,0,1,127,Michigan State,82.87,East,11,50,34.50%,8.50%,2.70%,1.00%,0.40%,0.30%
mens,2021-03-14,0,1.0,0.40491493215999996,0.135799407983,0.059178177757,0.023981729737999998,0.005964240502000001,0.001937131888,1,1,179,St. Bonaventure,82.87,East,9,38,34.70%,4.70%,2.00%,0.80%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.390583113173,0.17137377639,0.057899395804000005,0.017312283133,0.005971453992,0.0019045864980000002,1,1,183,Syracuse,83.07,Midwest,11,82,41.50%,12.80%,4.20%,1.20%,0.50%,0.20%
mens,2021-03-14,0,1.0,0.329116798131,0.142228191259,0.052054150172,0.01452369882,0.004513260953,0.001364014687,1,1,328,Utah State,82.37,South,11,114,23.40%,6.20%,1.50%,0.40%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.42361510830300003,0.10669784980699999,0.044849922449000004,0.012614249365999999,0.004121234441,0.001249609452,1,1,228,Clemson,82.37,Midwest,7,88,58.20%,11.90%,4.20%,1.30%,0.50%,0.20%
mens,2021-03-14,0,1.0,0.470302840101,0.040248305914,0.017249413411,0.00712485005,0.0032175663270000003,0.001105472689,1,1,201,Oklahoma,81.17,West,8,4,58.00%,4.20%,2.10%,0.80%,0.30%,0.20%
mens,2021-03-14,0,1.0,0.28497493341999997,0.033552263643,0.018790769156,0.008181865942,0.003137101451,0.001104672267,1,1,59,Georgia Tech,79.84,Midwest,9,70,45.80%,5.30%,2.30%,1.00%,0.40%,0.20%
mens,2021-03-14,0,1.0,0.304846947467,0.11514582714400001,0.038116349763000004,0.013634748459000002,0.0029666015860000004,0.0008584468790000001,1,1,46,Georgetown,81.33,East,12,42,44.00%,14.50%,3.20%,1.20%,0.40%,0.20%
mens,2021-03-14,0,1.0,0.37504026465499996,0.087786764211,0.037577553555999996,0.006974839888000001,0.002760976495,0.000827437589,1,1,2670,Virginia Commonwealth,81.69,West,10,26,34.60%,5.10%,1.60%,0.40%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.420504613224,0.10942261741800001,0.040837166024000005,0.010088845369,0.002811407761,0.0007689466740000001,1,1,259,Virginia Tech,81.21,South,10,122,46.30%,7.60%,2.90%,0.80%,0.30%,0.10%
mens,2021-03-14,0,1.0,0.529697159899,0.049080774114,0.017599952466,0.006176065799,0.002419291833,0.0007173032210000001,1,1,142,Missouri,81.85,West,9,6,42.00%,3.00%,1.40%,0.60%,0.30%,0.10%
mens,2021-03-14,0,1.0,0.2555906076,0.09972938802,0.015473077246,0.004433396804,0.001140920305,0.000276999278,1,1,204,Oregon State,79.7,Midwest,12,74,21.60%,4.70%,1.00%,0.40%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.237203328253,0.072671466825,0.020613673747,0.004439281797,0.001092805131,0.000266726792,1,1,2142,Colgate,79.61,South,14,118,14.70%,5.00%,1.50%,0.40%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.247676556653,0.070908143223,0.009279917950000001,0.00257941626,0.000560763692,0.000122054761,1,1,2737,Winthrop,78.42,South,12,106,26.60%,7.70%,1.10%,0.50%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.189065590005,0.063644318985,0.008044126072,0.00217468636,0.000460042907,9.7636841e-05,1,1,249,North Texas,78.16,South,13,110,11.90%,3.40%,0.80%,0.30%,0.10%,0.10%
mens,2021-03-14,0,1.0,0.170676156085,0.045498260558,0.010366589748,0.00266068501,0.000410847744,8.7763395e-05,1,1,2430,North Carolina-Greensboro,77.75,East,13,46,10.40%,3.10%,0.80%,0.30%,0.10%,0.00%
mens,2021-03-14,1,0.399488726071,0.093369016534,0.039079997515,0.008309549795000001,0.001123084026,0.000348077337,8.1523739e-05,0,1,2181,Drake,77.58,West,11,18,20.40%,4.30%,1.00%,0.30%,0.10%,0.10%
mens,2021-03-14,0,1.0,0.181291647168,0.043862944868,0.004254358978,0.001133022266,0.000347694084,8.063542300000001e-05,1,1,2540,UC-Santa Barbara,78.41,West,12,10,27.10%,7.00%,0.80%,0.30%,0.10%,0.10%
mens,2021-03-14,0,1.0,0.154127428285,0.038694626233000004,0.007742700453,0.001858244155,0.000266193679,5.3139391e-05,1,1,2000,Abilene Christian,77.04,East,14,54,8.10%,2.90%,0.80%,0.30%,0.10%,0.10%
mens,2021-03-14,0,1.0,0.19985214953400002,0.051225799562,0.005717499932999999,0.0012402161680000001,0.000245421405,4.661499e-05,1,1,2335,Liberty,76.98,Midwest,13,78,15.10%,5.40%,1.10%,0.40%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.135809452602,0.033789838741,0.0029129200040000003,0.000703249232,0.00019761775000000001,4.2001616000000005e-05,1,1,195,Ohio,77.51,West,13,14,22.40%,9.70%,1.00%,0.40%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.21360680427,0.048001841643000004,0.007326481599,0.0007082904459999999,0.000166450347,2.9671263e-05,1,1,331,Eastern Washington,76.07,West,14,22,7.50%,2.40%,0.70%,0.20%,0.10%,0.00%
mens,2021-03-14,0,1.0,0.056110962073999994,0.011700730541999998,0.002442593704,0.00020022695,4.0825913999999996e-05,6.333207e-06,1,1,2253,Grand Canyon,74.72,West,15,30,5.50%,2.20%,1.10%,0.30%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.094410197098,0.01432430631,0.0016814693539999998,0.00018531757699999997,2.559663e-05,3.46347e-06,1,1,2413,Morehead State,73.72,Midwest,14,86,7.90%,2.40%,0.70%,0.30%,0.10%,0.10%
mens,2021-03-14,0,1.0,0.056222858885000004,0.01125581435,0.0017151166349999999,0.000171627562,2.0737772e-05,2.605881e-06,1,1,198,Oral Roberts,73.27,South,15,126,4.40%,1.80%,0.90%,0.30%,0.10%,0.10%
mens,2021-03-14,0,1.0,0.022848627864,0.003581186731,0.000586264692,7.1295804e-05,8.134044e-06,9.17415e-07,1,1,2182,Drexel,72.43,Midwest,16,66,3.50%,1.50%,0.90%,0.50%,0.30%,0.20%
mens,2021-03-14,0,1.0,0.04806475893,0.005261075677,0.000690655556,8.7423409e-05,6.605787000000001e-06,7.289889999999999e-07,1,1,314,Iona,71.81,East,15,62,5.90%,2.20%,1.00%,0.30%,0.10%,0.10%
mens,2021-03-14,0,1.0,0.036006387224,0.004980670406,0.000623532783,5.2383981999999996e-05,5.588311e-06,5.91078e-07,1,1,325,Cleveland State,71.8,Midwest,15,94,5.00%,2.00%,1.00%,0.30%,0.20%,0.10%
mens,2021-03-14,0,1.0,0.018302035538,0.001295508746,0.000168598076,1.8990521e-05,1.707003e-06,1.6182099999999998e-07,1,1,42,Hartford,70.93,South,16,98,3.20%,1.40%,0.70%,0.40%,0.20%,0.10%
mens,2021-03-14,1,0.586415855769,0.006906844056,0.0011623827710000002,0.000115216998,1.2167214e-05,1.589414e-06,1.59597e-07,0,1,2026,Appalachian State,70.28,West,16,3,2.40%,1.10%,0.60%,0.40%,0.20%,0.10%
mens,2021-03-14,1,0.505419943909,0.018760223708,0.0017650275779999998,0.000174510838,1.7124275e-05,1.013946e-06,8.874499999999999e-08,0,1,116,Mount St. Mary's,68.91,East,16,34,2.70%,1.20%,0.70%,0.40%,0.20%,0.10%
womens,2021-03-14,0,1.0,0.9995113026700001,0.964108027775,0.900059654778,0.7686305841709999,0.541604965319,0.36429327120300004,1,1,24,Stanford,106.53,Alamo,1,0,94.3%,87.9%,78.9%,60.5%,39.3%,20.2%
womens,2021-03-14,0,1.0,0.997972138748,0.950271367643,0.865099698738,0.58398522732,0.464255417743,0.240189726529,1,1,41,Connecticut,104.26,River Walk,1,96,93.6%,87.6%,80.4%,63.9%,52.8%,30.0%
womens,2021-03-14,0,1.0,0.996623852041,0.89156363627,0.805327935694,0.501475007039,0.21719394000199999,0.1168351168,1,1,2579,South Carolina,101.81,Hemisfair,1,32,93.2%,85.6%,77.2%,55.2%,23.5%,10.2%
womens,2021-03-14,0,1.0,0.994782061019,0.908748053662,0.779738261924,0.349553251121,0.252095364258,0.10692677261900001,1,1,239,Baylor,101.12,River Walk,2,124,92.3%,83.3%,63.7%,15.9%,9.8%,4.8%
womens,2021-03-14,0,1.0,0.996191295105,0.910957876488,0.645554090129,0.333760325207,0.128503239307,0.062605334124,1,1,120,Maryland,99.94,Hemisfair,2,60,91.9%,78.8%,57.8%,16.2%,7.4%,4.1%
womens,2021-03-14,0,1.0,0.990842628446,0.8593981243459999,0.590975471329,0.37377073045500003,0.118713652871,0.036013064066,1,1,152,North Carolina State,96.71,Mercado,1,64,92.9%,85.5%,71.4%,45.6%,10.7%,5.5%
womens,2021-03-14,0,1.0,0.979883146618,0.787085274751,0.524904878694,0.12433221792000002,0.048040173721,0.018103700116,1,1,97,Louisville,95.99,Alamo,2,28,92.1%,81.8%,58.9%,19.9%,9.4%,2.7%
womens,2021-03-14,0,1.0,0.976945573118,0.713964332941,0.40816926729900005,0.196940072826,0.049676035473,0.01207120608,1,1,12,Arizona,93.85,Mercado,3,84,89.9%,67.1%,19.6%,8.0%,2.0%,0.9%
womens,2021-03-14,0,1.0,0.9699057402619999,0.7792213678129999,0.294915664027,0.113572985842,0.031100741188,0.011269467107,1,1,26,UCLA,95.26,Hemisfair,3,52,89.7%,66.4%,21.5%,7.6%,2.7%,1.4%
womens,2021-03-14,0,1.0,0.9587405134520001,0.6917240286220001,0.376885876845,0.178432519723,0.043902097624000005,0.010416870631,1,1,245,Texas A&M,93.54,Mercado,2,92,91.6%,79.1%,60.7%,26.1%,7.1%,3.5%
womens,2021-03-14,0,1.0,0.945737952478,0.652204203489,0.269824164489,0.136299549563,0.030878620373,0.006768149111,1,1,84,Indiana,92.59,Mercado,4,76,86.1%,54.1%,9.5%,4.1%,1.4%,0.8%
womens,2021-03-14,0,1.0,0.796724620765,0.511869195459,0.233593148198,0.042632480877,0.013129516275,0.004018599792,1,1,2483,Oregon,92.67,Alamo,6,16,79.4%,25.4%,8.9%,2.7%,1.3%,0.6%
womens,2021-03-14,0,1.0,0.923567849676,0.5834911737899999,0.12008291084799999,0.021861329816999998,0.008520503691,0.0014654188870000002,1,1,2633,Tennessee,89.81,River Walk,3,116,88.9%,65.9%,18.1%,5.0%,2.6%,1.0%
womens,2021-03-14,0,1.0,0.9108350833769999,0.5679290685589999,0.054626709886,0.021413225641,0.0049065414120000005,0.0011403641509999999,1,1,8,Arkansas,89.59,Alamo,4,12,87.8%,62.7%,7.8%,3.7%,1.5%,0.8%
womens,2021-03-14,0,1.0,0.941211462145,0.412106722561,0.145557560487,0.01925245833,0.004419306566,0.001029159387,1,1,61,Georgia,89.56,Alamo,3,20,90.1%,64.4%,20.9%,6.2%,2.5%,1.1%
womens,2021-03-14,0,1.0,0.862133912764,0.498559228601,0.062028547065,0.015605356887999999,0.005767995111,0.0009298180999999999,1,1,96,Kentucky,88.96,River Walk,4,108,87.5%,58.7%,5.9%,2.7%,1.4%,0.8%
womens,2021-03-14,0,1.0,0.862981042394,0.32267083026,0.095537816599,0.03585172415,0.005510201611,0.000834312869,1,1,2250,Gonzaga,88.24,Mercado,5,72,83.9%,35.4%,7.0%,2.8%,1.2%,0.6%
womens,2021-03-14,0,1.0,0.775362049624,0.25128431165,0.101187545794,0.033431543075,0.0052786730729999995,0.000821374029,1,1,164,Rutgers,88.28,Mercado,6,80,73.5%,20.6%,4.6%,1.8%,0.7%,0.4%
womens,2021-03-14,0,1.0,0.667858813776,0.227539507442,0.087122044607,0.028593423397,0.004483704436,0.000693840477,1,1,66,Iowa State,88.05,Mercado,7,88,63.5%,8.9%,3.7%,1.5%,0.7%,0.3%
womens,2021-03-14,0,1.0,0.841146003867,0.436270843843,0.049851516766,0.011720609944,0.0040826216840000006,0.000612366204,1,1,2294,Iowa,88.15,River Walk,5,104,83.5%,31.9%,4.4%,2.3%,1.1%,0.5%
womens,2021-03-14,0,1.0,0.670205868302,0.08479399421299999,0.052433004341000004,0.012968817509,0.002060289923,0.000459319649,1,1,204,Oregon State,88.34,Hemisfair,8,36,54.7%,5.7%,2.4%,1.2%,0.5%,0.3%
womens,2021-03-14,0,1.0,0.923474733667,0.534491905285,0.076677629467,0.01573606143,0.002062326001,0.00038383317300000005,1,1,277,West Virginia,87.21,Hemisfair,4,44,87.1%,57.6%,8.9%,3.8%,1.2%,0.5%
womens,2021-03-14,0,1.0,0.6987297866329999,0.31601571094700004,0.052580346587,0.007835258849,0.002604209987,0.00036984579,1,1,130,Michigan,87.3,River Walk,6,112,78.3%,22.5%,7.0%,2.0%,1.1%,0.6%
womens,2021-03-14,0,1.0,0.8839177909729999,0.399291399648,0.029328576044,0.009547721201,0.0017658612460000002,0.000337073863,1,1,2623,Missouri State,87.23,Alamo,5,8,78.4%,26.9%,4.1%,2.0%,0.8%,0.4%
womens,2021-03-14,0,1.0,0.700704498609,0.169864488893,0.069236613142,0.007834646454,0.0015616608530000001,0.000320369703,1,1,77,Northwestern,87.51,Alamo,7,24,62.0%,8.8%,3.7%,1.4%,0.6%,0.3%
womens,2021-03-14,0,1.0,0.67579275642,0.340449004163,0.045290652138,0.008706535141,0.001072673364,0.00018929846399999998,1,1,59,Georgia Tech,86.1,Hemisfair,5,40,81.7%,28.1%,6.3%,1.8%,0.7%,0.3%
womens,2021-03-14,0,1.0,0.8164500699609999,0.199695244598,0.03644228592,0.007366673687,0.000981993179,0.000186305007,1,1,251,Texas,86.82,Hemisfair,6,48,84.1%,24.3%,8.0%,2.4%,1.0%,0.4%
womens,2021-03-14,0,1.0,0.5659067387619999,0.055990524048,0.025135437774,0.003279490966,0.000979018891,0.00012279298300000002,1,1,259,Virginia Tech,85.57,River Walk,7,120,62.5%,8.1%,3.1%,1.1%,0.6%,0.3%
womens,2021-03-14,0,1.0,0.640324120888,0.03710742435,0.016733426157,0.003177155753,0.000918528632,0.000110913801,1,1,183,Syracuse,85.25,River Walk,8,100,64.7%,5.2%,2.5%,1.1%,0.6%,0.3%
womens,2021-03-14,0,1.0,0.621450218391,0.025964821327999998,0.011924509498,0.003575450208,0.000605818686,0.000107280007,1,1,197,Oklahoma State,85.51,Alamo,8,4,63.2%,4.9%,2.4%,1.1%,0.5%,0.2%
womens,2021-03-14,0,1.0,0.506758646971,0.071473720378,0.021433344617,0.005699829009,0.000582704952,6.0129858999999996e-05,1,1,265,Washington State,83.63,Mercado,9,70,21.7%,5.8%,2.4%,1.1%,0.5%,0.2%
womens,2021-03-14,0,1.0,0.493241353029,0.06821379042299999,0.020153544101,0.005280300008000001,0.000530676514,5.38867e-05,1,1,58,South Florida,83.45,Mercado,8,68,61.0%,8.0%,2.8%,1.1%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.332141186224,0.074935375595,0.019593343971,0.004390855057,0.000445914158,4.5777516e-05,1,1,127,Michigan State,83.41,Mercado,10,90,38.0%,8.1%,3.4%,1.4%,0.6%,0.3%
womens,2021-03-14,0,1.0,0.434093261238,0.034721693172,0.013768010407,0.001524396295,0.000396920876,4.2534379e-05,1,1,269,Marquette,83.83,River Walk,10,122,36.5%,5.5%,2.3%,0.9%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.5562458485849999,0.05331022638999999,0.013833106231,0.002293201401,0.000247790725,3.8945743e-05,1,1,333,Alabama,84.22,Hemisfair,7,56,59.2%,9.3%,3.9%,1.5%,0.7%,0.3%
womens,2021-03-14,0,1.0,0.329794131698,0.023422456905,0.011051013422000001,0.0017864693830000002,0.00018661431199999999,2.8486916e-05,1,1,52,Florida State,83.63,Hemisfair,9,38,45.3%,7.4%,2.6%,1.2%,0.5%,0.3%
womens,2021-03-14,0,1.0,0.20327537923500003,0.072124789474,0.015952370245,0.001244141786,0.00017557751499999998,2.6324005e-05,1,1,233,South Dakota,83.52,Alamo,11,18,20.6%,5.6%,2.1%,0.8%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.443754151415,0.035415110631,0.008056064292,0.0011692713370000001,0.00010980108200000001,1.5191710000000001e-05,1,1,153,North Carolina,82.74,Hemisfair,10,58,40.8%,8.2%,3.4%,1.4%,0.6%,0.3%
womens,2021-03-14,0,1.0,0.378549781609,0.009904347012,0.0035869987910000004,0.000818000725,0.000102803783,1.3878436999999999e-05,1,1,154,Wake Forest,82.23,Alamo,9,6,35.3%,5.6%,2.2%,0.9%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.301270213367,0.08813843977399999,0.008236012603,0.0007147472259999999,0.000150983097,1.2758319e-05,1,1,526,Florida Gulf Coast,81.69,River Walk,11,114,26.5%,6.1%,2.4%,0.9%,0.4%,0.3%
womens,2021-03-14,0,1.0,0.359675879112,0.012424751022,0.004219676302,0.000564905183,0.000119545164,1.0144438e-05,1,1,2571,South Dakota State,81.43,River Walk,9,102,36.8%,4.2%,2.1%,1.0%,0.5%,0.2%
womens,2021-03-14,0,1.0,0.29929550139100003,0.040530320735,0.01035075668,0.000669174933,7.9053808e-05,1.0070095e-05,1,1,2116,Central Florida,81.85,Alamo,10,26,37.5%,5.7%,2.4%,1.0%,0.5%,0.2%
womens,2021-03-14,0,1.0,0.32420724358,0.114949444636,0.008997434473,0.001070884041,8.2828366e-05,9.57078e-06,1,1,2617,Stephen F. Austin,81.22,Hemisfair,12,42,21.6%,7.4%,2.8%,1.0%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.22463795037599998,0.032423227973,0.006413032208,0.001031088856,7.2905089e-05,5.315163999999999e-06,1,1,252,Brigham Young,79.99,Mercado,11,82,39.0%,5.5%,2.7%,1.2%,0.5%,0.3%
womens,2021-03-14,0,1.0,0.158853996133,0.033821747818,0.001083633626,8.741764199999999e-05,1.1642498e-05,5.95516e-07,1,1,2117,Central Michigan,77.0,River Walk,12,106,16.5%,4.4%,1.8%,0.7%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.137866087236,0.031348179738,0.000969656341,7.5852243e-05,9.822245e-06,4.87665e-07,1,1,304,Idaho State,76.71,River Walk,13,110,12.6%,5.3%,1.6%,0.7%,0.3%,0.2%
womens,2021-03-14,0,1.0,0.137018957606,0.015959734254,0.001405660109,0.000172474773,7.534108e-06,3.48075e-07,1,1,2057,Belmont,75.93,Mercado,12,74,16.1%,5.5%,1.9%,0.9%,0.4%,0.1%
womens,2021-03-14,0,1.0,0.183549930039,0.015679671433,0.000984760361,7.628785899999999e-05,3.727054e-06,2.82809e-07,1,1,71,Bradley,76.82,Hemisfair,11,50,8.4%,3.9%,1.7%,0.8%,0.4%,0.1%
womens,2021-03-14,0,1.0,0.054262047522,0.009165231997,0.0006258184999999999,6.049173799999999e-05,2.058239e-06,7.5165e-08,1,1,2670,Virginia Commonwealth,73.78,Mercado,13,78,12.9%,5.0%,1.7%,0.8%,0.3%,0.2%
womens,2021-03-14,0,1.0,0.089164916623,0.017141270911,0.000255331262,2.3576533e-05,1.150738e-06,6.527199999999999e-08,1,1,2750,Wright State,74.15,Alamo,13,14,6.9%,3.3%,1.7%,0.7%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.11608220902699999,0.015638260881,0.000217387802,1.8914976e-05,8.689839999999999e-07,4.6621e-08,1,1,302,UC-Davis,73.69,Alamo,12,10,18.3%,4.5%,1.6%,0.7%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.076432150324,0.012354675489000001,0.000414070994,1.3807369000000001e-05,1.250908e-06,4.2709e-08,1,1,2393,Middle Tennessee,73.3,River Walk,14,118,8.2%,3.7%,1.6%,0.7%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.041259486548000004,0.005801088341,0.0004909738059999999,3.6627051e-05,1.1623309999999999e-06,3.983e-08,1,1,2653,Troy,72.97,Mercado,15,94,15.9%,5.1%,1.8%,0.8%,0.4%,0.2%
