gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot
mens,2019-03-22,0,1.0,1.0,0.669794714616,0.363324178838,0.148841676603,0.059835985599,0.026670004313,2,1,2641,Texas Tech,89.88,West,3,52
mens,2019-03-22,0,1.0,1.0,0.53411867128,0.264641715329,0.111112572211,0.056502585001,0.024010899124,2,1,2509,Purdue,89.31,South,3,116
mens,2019-03-22,0,1.0,1.0,0.855502177072,0.249208570227,0.132101218101,0.055160262385,0.02354346675,2,1,259,Virginia Tech,89.52,East,4,12
mens,2019-03-22,0,1.0,1.0,0.559680377223,0.230881160368,0.120283107907,0.048486605888,0.019084668135,2,1,2,Auburn,89.2,Midwest,5,72
mens,2019-03-22,0,1.0,1.0,0.715709054309,0.304034500067,0.119861687843,0.042930106239,0.015141985192,2,1,248,Houston,88.3,Midwest,3,84
mens,2019-03-22,0,1.0,1.0,0.697480182206,0.190478764712,0.088402935361,0.032423048906,0.01335185358,2,1,52,Florida State,88.79,West,4,44
mens,2019-03-22,0,1.0,1.0,0.440319622777,0.1849157444,0.097638346944,0.03544143507,0.012656649539,2,1,2305,Kansas,87.11,Midwest,4,76
mens,2019-03-22,0,1.0,1.0,0.46588132872,0.175786294997,0.057226468342,0.023804720398,0.008227265678,2,1,222,Villanova,87.29,South,6,112
mens,2019-03-22,0,1.0,1.0,0.330205285384,0.131873910493,0.039111201549,0.013709746571,0.00542850458,2,1,2084,Buffalo,86.83,West,6,48
mens,2019-03-22,0,1.0,1.0,0.559664300236,0.180697318368,0.041849196484,0.014445546242,0.005203185601,2,1,99,Louisiana State,86.58,East,3,20
mens,2019-03-22,0,1.0,1.0,0.440335699764,0.17338116577,0.04968961836,0.014797989032,0.004670998175,2,1,120,Maryland,85.23,East,6,16
mens,2019-03-22,0,1.0,1.0,0.2820850095,0.130371910899,0.041168016846,0.012471666128,0.003766299268,2,1,2747,Wofford,85.52,Midwest,7,88
mens,2019-03-22,0,1.0,1.0,0.120667574811,0.080085389169,0.02472151496,0.008544141697,0.002453989885,2,1,201,Oklahoma,85.0,South,9,102
mens,2019-03-22,0,1.0,1.0,0.238057514911,0.084042207562,0.021829958037,0.006265587301,0.002082828352,2,1,57,Florida,85.35,West,10,58
mens,2019-03-22,0,1.0,1.0,0.693213096289,0.096429494987,0.024618504656,0.007636858957,0.001971754759,2,1,2483,Oregon,84.94,South,12,106
mens,2019-03-22,0,1.0,1.0,0.197855591724,0.066217352405,0.016735467682,0.006152018996,0.001878458364,2,1,2294,Iowa,83.85,South,10,122
mens,2019-03-22,0,1.0,1.0,0.284290945691,0.081026848974,0.021760167276,0.005839326395,0.001575498861,2,1,194,Ohio State,83.57,Midwest,11,82
mens,2019-03-22,0,1.0,1.0,0.302519817794,0.051796559899,0.016683788708,0.004475596561,0.001401458565,2,1,93,Murray State,83.89,West,12,42
mens,2019-03-22,0,1.0,1.0,0.172629484319,0.059628663486,0.00942614011,0.003019854382,0.001017622377,2,1,135,Minnesota,82.69,East,10,26
mens,2019-03-22,0,1.0,1.0,0.127820988211,0.037931541172,0.012652840285,0.003385578597,0.000911002906,2,1,264,Washington,84.32,Midwest,9,70
mens,2019-03-22,0,1.0,1.0,0.089847014925,0.029222833025,0.0089832649,0.002254859104,0.000610248798,2,1,2116,Central Florida,83.35,East,9,6
mens,2019-03-22,0,1.0,1.0,0.085305331464,0.03086763513,0.008653168748,0.001809045889,0.000453048266,2,1,239,Baylor,82.24,West,9,38
mens,2019-03-22,0,1.0,1.0,0.306786903711,0.023998521782,0.003658781142,0.000704853322,0.000114390313,2,1,300,UC-Irvine,80.01,South,13,110
mens,2019-03-22,0,1.0,1.0,0.144497822928,0.014570149657,0.003434150433,0.000583192945,0.000110461117,2,1,2335,Liberty,79.42,East,12,10
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2449,North Dakota State,70.79,East,16b,3
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2670,Virginia Commonwealth,81.7,East,8,4
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,344,Mississippi State,85.11,East,5,8
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,139,Saint Louis,77.01,East,13,14
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,81.74,East,11a,18
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,43,Yale,77.11,East,14,22
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,97,Louisville,85.9,East,7,24
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,71,Bradley,72.91,East,15,30
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,183,Syracuse,83.92,West,8,36
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,84.41,West,5,40
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,261,Vermont,79.29,West,13,46
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,9,Arizona State,81.94,West,11a,50
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,94,Northern Kentucky,77.27,West,14,54
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2440,Nevada,86.11,West,7,56
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,149,Montana,76.17,West,15,62
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,314,Iona,71.88,Midwest,16,66
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,328,Utah State,82.26,Midwest,8,68
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,80.91,Midwest,12,74
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,111,Northeastern,78.58,Midwest,13,78
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,66,Iowa State,86.12,Midwest,6,80
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2247,Georgia State,76.3,Midwest,14,86
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2550,Seton Hall,82.2,Midwest,10,90
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,72.33,Midwest,15,94
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2241,Gardner-Webb,71.74,South,16,98
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,145,Mississippi,81.64,South,8,100
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,275,Wisconsin,86.54,South,5,104
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2306,Kansas State,86.65,South,4,108
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2608,Saint Mary's (CA),83.58,South,11,114
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,295,Old Dominion,76.98,South,14,118
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2132,Cincinnati,85.44,South,7,120
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2142,Colgate,74.95,South,15,126
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2428,North Carolina Central,65.48,East,16a,2
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,218,Temple,79.39,East,11b,19
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2504,Prairie View,69.57,West,16b,35
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2599,St. John's (NY),78.84,West,11b,51
mens,2019-03-21,0,1.0,0.99178944155,0.908115588278,0.717264438343,0.522277938219,0.3188153037,0.191588351442,1,1,150,Duke,96.3,East,1,0
mens,2019-03-21,0,1.0,0.981433838804,0.88219880348,0.726784067022,0.490883936513,0.31297573808,0.17072654817,1,1,258,Virginia,95.22,South,1,96
mens,2019-03-21,0,1.0,1.0,0.914694668536,0.726857040259,0.506186474284,0.266961103395,0.15043672727,2,1,2250,Gonzaga,95.06,West,1,32
mens,2019-03-21,0,1.0,0.977912624507,0.862688419324,0.539831087143,0.333732702794,0.170745842651,0.083684933788,1,1,153,North Carolina,93.24,Midwest,1,64
mens,2019-03-21,0,1.0,1.0,0.827370515681,0.586292852376,0.240306644542,0.130343709249,0.070253366251,2,1,127,Michigan State,92.34,East,2,28
mens,2019-03-21,0,1.0,1.0,0.7179149905,0.468425548761,0.238653312699,0.113076368011,0.051544473152,2,1,96,Kentucky,91.35,Midwest,2,92
mens,2019-03-21,0,1.0,0.949730551269,0.688962368127,0.430245210701,0.201386238757,0.108026162209,0.048787517473,1,1,2633,Tennessee,91.34,South,2,124
mens,2019-03-21,0,1.0,1.0,0.761942485089,0.434914215156,0.178795429176,0.083995529188,0.042895314902,2,1,130,Michigan,91.2,West,2,60
mens,2019-03-21,0,1.0,0.906052266678,0.648334067731,0.348711201871,0.141517351099,0.056358528349,0.024988730635,1,1,2641,Texas Tech,89.65,West,3,52
mens,2019-03-21,0,1.0,1.0,0.53411867128,0.264020292282,0.110140148446,0.055847537135,0.023772803426,2,1,2509,Purdue,89.31,South,3,116
mens,2019-03-21,0,1.0,0.888465655071,0.617061363665,0.187703899482,0.10227042235,0.044287677572,0.019475761636,1,1,259,Virginia Tech,89.26,East,4,12
mens,2019-03-21,0,1.0,1.0,0.559680377223,0.234628424888,0.120241402783,0.048713529985,0.019183254524,2,1,2,Auburn,89.2,Midwest,5,72
mens,2019-03-21,0,1.0,1.0,0.697480182206,0.190478764712,0.089590785485,0.032790470318,0.013518556023,2,1,52,Florida State,88.79,West,4,44
mens,2019-03-21,0,1.0,1.0,0.440319622777,0.187840830502,0.097596844576,0.035608908471,0.012724393712,2,1,2305,Kansas,87.11,Midwest,4,76
mens,2019-03-21,0,1.0,0.891457522548,0.532146811092,0.228711521913,0.091612233113,0.033304817577,0.011861280202,1,1,248,Houston,87.89,Midwest,3,84
mens,2019-03-21,0,1.0,0.672818443491,0.328697222916,0.141421653599,0.056706060758,0.021923581227,0.008266414062,1,1,66,Iowa State,86.12,Midwest,6,80
mens,2019-03-21,0,1.0,1.0,0.46588132872,0.17481749744,0.055957637898,0.023206590571,0.008044629161,2,1,222,Villanova,87.29,South,6,112
mens,2019-03-21,0,1.0,0.60061374675,0.33032869611,0.088253983735,0.037611383226,0.017799113785,0.007054152248,1,1,275,Wisconsin,86.54,South,5,104
mens,2019-03-21,0,1.0,0.766624334373,0.409934253951,0.101531030156,0.040741888388,0.018128362881,0.006746673502,1,1,2306,Kansas State,86.65,South,4,108
mens,2019-03-21,0,1.0,1.0,0.559664300236,0.180697318368,0.042369250617,0.01471019454,0.005305486642,2,1,99,Louisiana State,86.58,East,3,20
mens,2019-03-21,0,1.0,1.0,0.440335699764,0.17338116577,0.050185242967,0.015046947865,0.004755810245,2,1,120,Maryland,85.23,East,6,16
mens,2019-03-21,0,1.0,0.6769018052,0.228691031146,0.105080067381,0.035156935704,0.013878183499,0.004579283365,1,1,2132,Cincinnati,85.44,South,7,120
mens,2019-03-21,0,1.0,1.0,0.2820850095,0.123153778184,0.039383381769,0.012058624235,0.003663474672,2,1,2747,Wofford,85.52,Midwest,7,88
mens,2019-03-21,0,1.0,0.658103312458,0.237600559969,0.091454500522,0.026131566415,0.008862159377,0.003419887333,1,1,2084,Buffalo,85.74,West,6,48
mens,2019-03-21,0,1.0,0.786447979008,0.30824464929,0.055504568536,0.021012618393,0.007016160845,0.002443301925,1,1,344,Mississippi State,85.11,East,5,8
mens,2019-03-21,0,1.0,1.0,0.238057514911,0.088964195249,0.022972620546,0.006555439377,0.002174625414,2,1,57,Florida,85.35,West,10,58
mens,2019-03-21,0,1.0,1.0,0.302519817794,0.051796559899,0.016998077845,0.00455027816,0.0014264625,2,1,93,Murray State,83.89,West,12,42
mens,2019-03-21,0,1.0,1.0,0.172629484319,0.059628663486,0.009580019952,0.003088754329,0.001042284518,2,1,135,Minnesota,82.69,East,10,26
mens,2019-03-21,0,1.0,0.327181556509,0.116970135745,0.03509191842,0.009958605036,0.002805334753,0.000788960366,1,1,194,Ohio State,82.59,Midwest,11,82
mens,2019-03-21,0,1.0,0.529087523347,0.062473829373,0.028344384595,0.008369097739,0.002763880194,0.000764656868,1,1,201,Oklahoma,83.01,South,9,102
mens,2019-03-21,0,1.0,0.3230981948,0.073558728575,0.024706457599,0.006073487679,0.002231178851,0.000685495163,1,1,2294,Iowa,82.36,South,10,122
mens,2019-03-21,1,1.0,0.341896687542,0.08843428469,0.031713227162,0.008441614448,0.001887222804,0.000503595107,1,1,9,Arizona State,81.94,West,11a,50
mens,2019-03-21,0,1.0,0.39938625325,0.188559936365,0.026181271483,0.006385205801,0.001891301513,0.000470488801,1,1,2483,Oregon,82.64,South,12,106
mens,2019-03-21,0,1.0,1.0,0.085305331464,0.03086763513,0.008832321698,0.001842787547,0.000461987989,2,1,239,Baylor,82.24,West,9,38
mens,2019-03-21,0,1.0,0.470912476653,0.051603652823,0.022253210683,0.006184747767,0.00177325751,0.000427367657,1,1,145,Mississippi,81.64,South,8,100
mens,2019-03-21,0,1.0,0.505994711567,0.067735319848,0.019424720403,0.006143137426,0.001578231344,0.000407506133,1,1,328,Utah State,82.26,Midwest,8,68
mens,2019-03-21,0,1.0,0.504988958792,0.046189202965,0.017935616869,0.006187270497,0.00150102143,0.000391520683,1,1,2670,Virginia Commonwealth,81.7,East,8,4
mens,2019-03-21,0,1.0,0.494005288433,0.065142172129,0.017967998324,0.005495920983,0.00139252587,0.000354959186,1,1,264,Washington,82.55,Midwest,9,70
mens,2019-03-21,0,1.0,0.495011041208,0.044669339835,0.01463705015,0.004274712991,0.001028091693,0.000266053476,1,1,2116,Central Florida,81.72,East,9,6
mens,2019-03-21,0,1.0,0.213552020992,0.041506647887,0.00437600666,0.00107421431,0.00019230189,3.7934917e-05,1,1,2335,Liberty,78.02,East,12,10
mens,2019-03-21,0,1.0,0.233375665627,0.071177113573,0.006111063783,0.000950335692,0.000184957227,3.0630414e-05,1,1,300,UC-Irvine,78.36,South,13,110
mens,2019-03-21,0,1.0,0.093947733322,0.025631087609,0.00424266004,0.000533759003,8.5250057e-05,1.6735098e-05,1,1,94,Northern Kentucky,77.27,West,14,54
mens,2019-03-21,0,1.0,0.111534344929,0.033187339158,0.00249700611,0.000455752644,8.054989e-05,1.5702505e-05,1,1,139,Saint Louis,77.01,East,13,14
mens,2019-03-21,0,1.0,0.108542477452,0.022185830247,0.003195579122,0.000449447999,6.3172791e-05,9.265501e-06,1,1,2247,Georgia State,76.3,Midwest,14,86
mens,2019-03-21,0,1.0,0.050269448731,0.008787872152,0.001130474598,0.000113348257,1.66726e-05,2.105748e-06,1,1,2142,Colgate,74.95,South,15,126
mens,2019-03-21,0,1.0,0.018566161196,0.003723714323,0.000540988543,4.5608134e-05,4.098958e-06,3.20602e-07,1,1,2241,Gardner-Webb,71.74,South,16,98
mens,2019-03-21,0,1.0,0.022087375493,0.004434088699,0.00030693874,2.6950063e-05,2.028072e-06,1.63436e-07,1,1,314,Iona,71.88,Midwest,16,66
mens,2019-03-21,1,1.0,0.00821055845,0.001025868922,8.141385e-05,5.912519e-06,5.18426e-07,5.2155e-08,1,1,2449,North Dakota State,70.79,East,16b,3
mens,2019-03-21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,81.74,East,11a,18
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,43,Yale,77.11,East,14,22
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,97,Louisville,85.9,East,7,24
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,71,Bradley,72.91,East,15,30
mens,2019-03-21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,183,Syracuse,83.92,West,8,36
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,84.41,West,5,40
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,261,Vermont,79.29,West,13,46
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2440,Nevada,86.11,West,7,56
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,149,Montana,76.17,West,15,62
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,80.91,Midwest,12,74
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,111,Northeastern,78.58,Midwest,13,78
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2550,Seton Hall,82.2,Midwest,10,90
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,72.33,Midwest,15,94
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2608,Saint Mary's (CA),83.58,South,11,114
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,295,Old Dominion,76.98,South,14,118
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2428,North Carolina Central,65.48,East,16a,2
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,218,Temple,79.39,East,11b,19
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2504,Prairie View,69.57,West,16b,35
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2599,St. John's (NY),78.84,West,11b,51
mens,2019-03-20,0,1.0,0.99178944155,0.908115588278,0.717264438343,0.524229343879,0.32165847462,0.19333443152,1,1,150,Duke,96.3,East,1,0
mens,2019-03-20,0,1.0,0.981433838804,0.88219880348,0.726784067022,0.493112679461,0.315199717458,0.172234608292,1,1,258,Virginia,95.22,South,1,96
mens,2019-03-20,0,1.0,0.989189910254,0.882550423841,0.71455393696,0.495047429766,0.26160993872,0.147749856037,1,1,2250,Gonzaga,95.02,West,1,32
mens,2019-03-20,0,1.0,0.977912624507,0.862688419324,0.567248609358,0.351064505728,0.178717241731,0.087316713293,1,1,153,North Carolina,93.24,Midwest,1,64
mens,2019-03-20,0,1.0,0.964466022879,0.739581919392,0.542835477002,0.22479120051,0.123678241602,0.067166882816,1,1,127,Michigan State,92.28,East,2,28
mens,2019-03-20,0,1.0,0.969115415455,0.731389742174,0.473552877129,0.242296583142,0.113744475902,0.051488689762,1,1,96,Kentucky,91.24,Midwest,2,92
mens,2019-03-20,0,1.0,0.949730551269,0.688962368127,0.441466891838,0.20595906416,0.110637674895,0.049961949799,1,1,2633,Tennessee,91.34,South,2,124
mens,2019-03-20,0,1.0,0.939970361755,0.690616653489,0.395631068386,0.166022802488,0.078238192608,0.040085909372,1,1,130,Michigan,91.04,West,2,60
mens,2019-03-20,0,1.0,0.906052266678,0.648334067731,0.341212740363,0.141156655185,0.05632340778,0.025034072602,1,1,2641,Texas Tech,89.65,West,3,52
mens,2019-03-20,0,1.0,0.880954341402,0.506146027617,0.248497223555,0.102969986768,0.052164143099,0.022144049118,1,1,2509,Purdue,89.04,South,3,116
mens,2019-03-20,0,1.0,0.888465655071,0.617061363665,0.187703899482,0.102976697097,0.044953666801,0.019771608508,1,1,259,Virginia Tech,89.26,East,4,12
mens,2019-03-20,0,1.0,0.774212863023,0.491551425663,0.209451876966,0.109578630185,0.045057709428,0.018024761313,1,1,2,Auburn,89.02,Midwest,5,72
mens,2019-03-20,0,1.0,0.891457522548,0.532146811092,0.234664774055,0.095596542838,0.034666720537,0.012343243487,1,1,248,Houston,87.89,Midwest,3,84
mens,2019-03-20,0,1.0,0.79029194326,0.536401097978,0.153666052585,0.072505178256,0.026997386016,0.011306507384,1,1,52,Florida State,88.44,West,4,44
mens,2019-03-20,0,1.0,0.825215986225,0.382696172975,0.156335056536,0.07913809824,0.027770796323,0.009591921267,1,1,2305,Kansas,86.3,Midwest,4,76
mens,2019-03-20,0,1.0,0.672818443491,0.328697222916,0.145097608928,0.059168840954,0.022819593205,0.008601787134,1,1,66,Iowa State,86.12,Midwest,6,80
mens,2019-03-20,0,1.0,0.60061374675,0.33032869611,0.088253983735,0.03799575706,0.018055747037,0.007172177709,1,1,275,Wisconsin,86.54,South,5,104
mens,2019-03-20,0,1.0,0.752671355034,0.390544904897,0.148670882394,0.048236917622,0.020356283867,0.007164165278,1,1,222,Villanova,86.96,South,6,112
mens,2019-03-20,0,1.0,0.766624334373,0.409934253951,0.101531030156,0.041188868551,0.01841035061,0.006868171998,1,1,2306,Kansas State,86.65,South,4,108
mens,2019-03-20,0,1.0,0.844167125989,0.490698181779,0.156626335555,0.037265107232,0.013234956008,0.004831415714,1,1,99,Louisiana State,86.37,East,3,20
mens,2019-03-20,0,1.0,0.6769018052,0.228691031146,0.109691831105,0.036514807109,0.014440923129,0.00476139588,1,1,2132,Cincinnati,85.44,South,7,120
mens,2019-03-20,0,1.0,0.677598713327,0.194237036393,0.108708949214,0.028928763706,0.010905326961,0.004201109848,1,1,97,Louisville,85.9,East,7,24
mens,2019-03-20,0,1.0,0.577826723869,0.18330731839,0.095437304947,0.035917956143,0.011209846658,0.004027577134,1,1,2440,Nevada,86.11,West,7,56
mens,2019-03-20,0,1.0,0.620621965798,0.312838109312,0.1253444157,0.037636526251,0.011819822736,0.003860647601,1,1,120,Maryland,84.82,East,6,16
mens,2019-03-20,0,1.0,0.658103312458,0.237600559969,0.088649971488,0.026022613821,0.008844550281,0.003422894211,1,1,2084,Buffalo,85.74,West,6,48
mens,2019-03-20,0,1.0,0.786447979008,0.30824464929,0.055504568536,0.021225928061,0.007158256627,0.00249372629,1,1,344,Mississippi State,85.11,East,5,8
mens,2019-03-20,0,1.0,0.640227661361,0.26369331069,0.053412402644,0.019290271346,0.006281539086,0.002342107069,1,1,269,Marquette,84.41,West,5,40
mens,2019-03-20,0,1.0,0.633499192858,0.185529987058,0.078656487948,0.02500334708,0.007437319283,0.002204708996,1,1,2747,Wofford,84.38,Midwest,7,88
mens,2019-03-20,0,1.0,0.602978206888,0.079203168036,0.037510622879,0.013019723456,0.003816020463,0.001297587431,1,1,183,Syracuse,83.92,West,8,36
mens,2019-03-20,0,1.0,0.422173276131,0.113816075176,0.042057355432,0.011017028201,0.003108223688,0.001022009588,1,1,57,Florida,83.95,West,10,58
mens,2019-03-20,0,1.0,0.327181556509,0.116970135745,0.036446372992,0.010599841832,0.002977808022,0.000837253888,1,1,194,Ohio State,82.59,Midwest,11,82
mens,2019-03-20,0,1.0,0.529087523347,0.062473829373,0.028344384595,0.008492490109,0.002822743286,0.000783350272,1,1,201,Oklahoma,83.01,South,9,102
mens,2019-03-20,0,1.0,0.3230981948,0.073558728575,0.026239667664,0.006412180527,0.002360137811,0.000724426539,1,1,2294,Iowa,82.36,South,10,122
mens,2019-03-20,1,1.0,0.379378034202,0.156506175641,0.037338534878,0.006634668883,0.001781967564,0.000504969422,1,1,2057,Belmont,81.74,East,11a,18
mens,2019-03-20,1,1.0,0.341896687542,0.08843428469,0.030690071224,0.008404625461,0.001883649273,0.00050454844,1,1,9,Arizona State,81.94,West,11a,50
mens,2019-03-20,0,1.0,0.39938625325,0.188559936365,0.026181271483,0.006493740502,0.001937321065,0.000483557364,1,1,2483,Oregon,82.64,South,12,106
mens,2019-03-20,0,1.0,0.366500807142,0.079082807425,0.02771221726,0.007234187492,0.001861258495,0.000482366051,1,1,2550,Seton Hall,82.2,Midwest,10,90
mens,2019-03-20,0,1.0,0.247328644966,0.078327582838,0.02055644505,0.004720204584,0.00164134687,0.000476224158,1,1,2608,Saint Mary's (CA),83.58,South,11,114
mens,2019-03-20,0,1.0,0.505994711567,0.067735319848,0.022125786033,0.007009076825,0.001784127789,0.000457803396,1,1,328,Utah State,82.26,Midwest,8,68
mens,2019-03-20,0,1.0,0.470912476653,0.051603652823,0.022253210683,0.006280412825,0.001813963972,0.000438657728,1,1,145,Mississippi,81.64,South,8,100
mens,2019-03-20,0,1.0,0.504988958792,0.046189202965,0.017935616869,0.006254438844,0.001535455275,0.000400841426,1,1,2670,Virginia Commonwealth,81.7,East,8,4
mens,2019-03-20,0,1.0,0.494005288433,0.065142172129,0.020542702502,0.006295406794,0.001580508055,0.000400393487,1,1,264,Washington,82.55,Midwest,9,70
mens,2019-03-20,0,1.0,0.322401286673,0.060590912659,0.021971165997,0.003374249562,0.00106163992,0.000347335905,1,1,135,Minnesota,80.84,East,10,26
mens,2019-03-20,0,1.0,0.359772338639,0.111988912767,0.017033856817,0.004843958549,0.001150900052,0.000324854185,1,1,93,Murray State,81.29,West,12,42
mens,2019-03-20,0,1.0,0.495011041208,0.044669339835,0.01463705015,0.004326065611,0.001053003669,0.000272752695,1,1,2116,Central Florida,81.72,East,9,6
mens,2019-03-20,0,1.0,0.225787136977,0.090463179966,0.018532979945,0.005270449282,0.001152596531,0.000256799669,1,1,166,New Mexico State,80.91,Midwest,12,74
mens,2019-03-20,0,1.0,0.397021793112,0.036919246784,0.014291283304,0.003956199971,0.000814536523,0.000202096637,1,1,239,Baylor,80.76,West,9,38
mens,2019-03-20,0,1.0,0.20970805674,0.087916678564,0.009395211406,0.001955814336,0.00035077426,7.6756407e-05,1,1,261,Vermont,79.29,West,13,46
mens,2019-03-20,0,1.0,0.174784013775,0.035289221396,0.005376261164,0.001170887834,0.000211488039,3.9398901e-05,1,1,111,Northeastern,78.58,Midwest,13,78
mens,2019-03-20,0,1.0,0.213552020992,0.041506647887,0.00437600666,0.001088284329,0.000197460581,3.9011213e-05,1,1,2335,Liberty,78.02,East,12,10
mens,2019-03-20,0,1.0,0.233375665627,0.071177113573,0.006111063783,0.000971058532,0.00019087984,3.1749661e-05,1,1,300,UC-Irvine,78.36,South,13,110
mens,2019-03-20,0,1.0,0.155832874011,0.039957533269,0.006337373662,0.000750520415,0.000119517698,2.0908942e-05,1,1,43,Yale,77.11,East,14,22
mens,2019-03-20,0,1.0,0.093947733322,0.025631087609,0.004062416322,0.000532259119,8.5178132e-05,1.6785405e-05,1,1,94,Northern Kentucky,77.27,West,14,54
mens,2019-03-20,0,1.0,0.111534344929,0.033187339158,0.00249700611,0.000462461878,8.2862044e-05,1.6180551e-05,1,1,139,Saint Louis,77.01,East,13,14
mens,2019-03-20,0,1.0,0.119045658598,0.024981484648,0.003621363991,0.000479721483,8.8417185e-05,1.3815611e-05,1,1,295,Old Dominion,76.98,South,14,118
mens,2019-03-20,0,1.0,0.108542477452,0.022185830247,0.003396765014,0.000497136921,6.9789616e-05,1.024961e-05,1,1,2247,Georgia State,76.3,Midwest,14,86
